Filename,2Theta,Intensity,hkl
gen_103.cif,67.52387510702916,0.2893789567638136,"(2, 2, -4, 0)"
gen_103.cif,67.82176356171516,9.108141991473392,"(3, 0, -3, 2)"
gen_103.cif,67.82179904074218,9.10793048356352,"(3, 0, -3, -2)"
gen_103.cif,69.33186691636641,4.638391293486035,"(4, -2, -2, 1)"
gen_103.cif,69.33187836576236,4.638286980089694,"(4, -2, -2, -1)"
gen_103.cif,69.39658632552894,5.919713134236239,"(0, 0, 0, 4)"
gen_103.cif,69.75613806594508,0.39721725836806737,"(4, -3, -1, 0)"
gen_103.cif,70.0138976830595,5.513841217272397,"(2, 2, -4, 1)"
gen_103.cif,70.01392124353706,5.513815712057092,"(2, 2, -4, -1)"
gen_103.cif,70.20992232783661,1.4105934663600332,"(4, -1, -3, 0)"
gen_103.cif,70.60592625222621,0.09323159681667005,"(3, 1, -4, 0)"
gen_103.cif,72.21113979100602,5.748279593628624,"(4, -3, -1, 1)"
gen_103.cif,72.44251255277558,2.1078992047832035,"(1, -1, 0, 4)"
gen_103.cif,72.49839316792219,0.27510688167501557,"(1, 0, -1, 4)"
gen_103.cif,72.49841613376454,0.27504070414293535,"(1, 0, -1, -4)"
gen_103.cif,72.65835794954965,0.4754659252661267,"(4, -1, -3, 1)"
gen_103.cif,72.65837503374051,0.47548242256439494,"(4, -1, -3, -1)"
gen_103.cif,73.0487846247543,1.980010712148563,"(3, 1, -4, 1)"
gen_103.cif,73.04880764714017,1.979999493321928,"(3, 1, -4, -1)"
gen_103.cif,73.56853856719593,1.5164213711573942,"(3, -2, -1, 3)"
gen_103.cif,73.56855494666829,1.516454989390582,"(3, -2, -1, -3)"
gen_103.cif,73.73515569888029,1.0750856289389328,"(3, -1, -2, 3)"
gen_103.cif,73.73518954948817,1.0750001245271834,"(3, -1, -2, -3)"
gen_103.cif,74.01254487155626,0.6292127181585973,"(2, 1, -3, 3)"
gen_103.cif,74.01259650813252,0.6292769278514805,"(2, 1, -3, -3)"
gen_103.cif,76.61840724022056,5.5036656822520165,"(4, -2, -2, 2)"
gen_103.cif,76.61842926317408,5.503820912735277,"(4, -2, -2, -2)"
gen_103.cif,77.2749224903562,0.20256114522989535,"(2, 2, -4, 2)"
gen_103.cif,77.27496788853706,0.20259416899514548,"(2, 2, -4, -2)"
gen_103.cif,78.44767199875955,0.9536357815633344,"(2, -1, -1, 4)"
gen_103.cif,78.44769386679415,0.9534420886740163,"(2, -1, -1, -4)"
gen_103.cif,78.61080881204569,2.604394410587449,"(1, 1, -2, 4)"
gen_103.cif,78.61085398468674,2.60454173879495,"(1, 1, -2, -4)"
gen_103.cif,78.68270552172537,0.5997976841291761,"(4, -4, 0, 0)"
gen_103.cif,79.39768933414366,0.2871837575448153,"(4, -3, -1, 2)"
gen_103.cif,79.39769974674353,0.28714982570764463,"(4, -3, -1, -2)"
gen_103.cif,79.55107302743886,0.094128847945933,"(4, 0, -4, 0)"
gen_103.cif,79.83115124351062,1.026410837285141,"(4, -1, -3, 2)"
gen_103.cif,79.83118437925329,1.0263823552253581,"(4, -1, -3, -2)"
gen_103.cif,79.92383502085511,2.279649944817416,"(3, 0, -3, 3)"
gen_103.cif,79.92388507399036,2.2798454096145115,"(3, 0, -3, -3)"
gen_103.cif,80.20995357040299,0.0683860448052823,"(3, 1, -4, 2)"
gen_103.cif,80.20999826555867,0.06839991792981853,"(3, 1, -4, -2)"
gen_103.cif,81.31755425791458,2.1438056070234057,"(2, -2, 0, 4)"
gen_103.cif,81.53312786010086,0.9574622484379175,"(2, 0, -2, 4)"
gen_103.cif,81.53317214822924,0.9575267587575126,"(2, 0, -2, -4)"
gen_103.cif,81.90280481210004,2.024833904527888,"(4, 0, -4, 1)"
gen_103.cif,81.90282693537709,2.0248232024570116,"(4, 0, -4, -1)"
gen_103.cif,87.60337675495288,0.5814654166427384,"(5, -3, -2, 0)"
gen_103.cif,87.87006667570397,1.5283713962815244,"(5, -2, -3, 0)"
gen_103.cif,88.03915665455378,0.9586602615052874,"(4, -4, 0, 2)"
gen_103.cif,88.34372607534019,2.6412749918359095,"(4, -2, -2, 3)"
